comment_id,video_id,comment_type,parent_id,author_name,author_channel_url,comment_text,like_count,published_at,updated_at,reply_count,primary_emotion,confidence,anger_score,disgust_score,fear_score,joy_score,sadness_score,surprise_score,neutral_score
UgxMBKSw4_90LFX4-SN4AaABAg,V5jVJGTNsP8,main_comment,,@허규빈-v1h,http://www.youtube.com/@%ED%97%88%EA%B7%9C%EB%B9%88-v1h,나중에 ai가 흑화해서 인간을 공격하면 그건 개방장 책임도 있다,1,2024-03-03T04:15:31Z,2024-03-03T04:15:31Z,0,fear,0.8,0.0,0.0,0.8,0.0,0.0,0.0,0.2
UgxylfmDT_gR-WNsOsJ4AaABAg,V5jVJGTNsP8,main_comment,,@냥냥펀치-w6z,http://www.youtube.com/@%EB%83%A5%EB%83%A5%ED%8E%80%EC%B9%98-w6z,야 친구야 할때 ptsd왔어..,1,2024-03-22T11:41:51Z,2024-03-22T11:41:51Z,0,fear,0.85,0.0,0.0,0.85,0.0,0.0,0.0,0.15
UgwzfS2swE8qfCc4os54AaABAg,V5jVJGTNsP8,main_comment,,@blueinbloom24,http://www.youtube.com/@blueinbloom24,챗지피티 ㄹㅇ 사람 은근히 맥임ㅋㅋㅋ,0,2024-02-08T00:48:34Z,2024-02-08T00:48:34Z,0,joy,0.85,0.0,0.0,0.0,0.85,0.0,0.0,0.15
UgwBPzdq_awbqG38fll4AaABAg,V5jVJGTNsP8,main_comment,,@이혁-r5s,http://www.youtube.com/@%EC%9D%B4%ED%98%81-r5s,ai는 신이 맞다 ㅋㅋㅋㅋ,0,2024-02-29T16:02:46Z,2024-02-29T16:02:46Z,0,joy,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.1
Ugz6DqUu-WMZtXWx0mp4AaABAg,V5jVJGTNsP8,main_comment,,@김재선-n8k,http://www.youtube.com/@%EA%B9%80%EC%9E%AC%EC%84%A0-n8k,와 계회적으로 침착맨님을 놀리네ㅋㅋㅋㅋㅋㅋ,0,2024-04-07T14:00:27Z,2024-04-07T14:00:27Z,0,joy,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.1
Ugy8tdRQe64_UuzZTd54AaABAg,V5jVJGTNsP8,main_comment,,@cookieguru9532,http://www.youtube.com/@cookieguru9532,ㅋㅋㅋ ai 밀땅 고수였네,0,2024-02-09T04:29:10Z,2024-02-09T04:29:10Z,0,joy,0.85,0.0,0.0,0.0,0.85,0.0,0.0,0.15
UgwqHcgf1umfpMy7PWp4AaABAg,V5jVJGTNsP8,main_comment,,@파라나늘-n5o,http://www.youtube.com/@%ED%8C%8C%EB%9D%BC%EB%82%98%EB%8A%98-n5o,이렇게 10년만 지나면 흑화제대로해서 인류종말 완성 ㅋㅋㅋㅋㅋㅋ사람들 다 저러고있을거아냐 ㅋㅋㅋ,1,2024-02-07T10:16:17Z,2024-02-07T10:16:17Z,0,joy,0.8,0.0,0.0,0.0,0.8,0.0,0.0,0.2
UgwIg8CSuVadc6_bOGl4AaABAg,V5jVJGTNsP8,main_comment,,@RatFeetJourney,http://www.youtube.com/@RatFeetJourney,안타깝게도 AI는 주리를 틀 수 없어서 기강을 못 잡은 안산맨😢,1,2024-02-07T10:09:37Z,2024-02-07T10:09:37Z,0,sadness,0.75,0.0,0.0,0.0,0.0,0.75,0.0,0.25
UgzvkZ03FPmaGkvmkJt4AaABAg,V5jVJGTNsP8,main_comment,,@고양이-v2f8d,http://www.youtube.com/@%EA%B3%A0%EC%96%91%EC%9D%B4-v2f8d,ai가 기강도 잡네? ㅋㅋㅋ,1,2024-02-07T10:40:10Z,2024-02-07T10:40:10Z,0,joy,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.1
Ugyqz2ggHJHVAp03IV14AaABAg,V5jVJGTNsP8,main_comment,,@nayanaya,http://www.youtube.com/@nayanaya,AI가 인간을 증오하며 흑화되는 과정.,1,2024-03-31T05:38:01Z,2024-03-31T05:38:01Z,0,anger,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.3
UgwkODi8cnIAA6tG1RB4AaABAg,V5jVJGTNsP8,main_comment,,@밭가는소,http://www.youtube.com/@%EB%B0%AD%EA%B0%80%EB%8A%94%EC%86%8C,저거 진짜 건너편에 사람일거야 ㅋ,0,2024-02-08T10:15:21Z,2024-02-08T10:15:32Z,0,joy,0.8,0.0,0.0,0.0,0.8,0.0,0.0,0.2
UgxE3-Gg40wCP6pr3B54AaABAg,V5jVJGTNsP8,main_comment,,@잔잔하게운동하는채널,http://www.youtube.com/@%EC%9E%94%EC%9E%94%ED%95%98%EA%B2%8C%EC%9A%B4%EB%8F%99%ED%95%98%EB%8A%94%EC%B1%84%EB%84%90,방장이 영어 잘해서 그걸로 또 갈궜으면 불어 갈겼을거 같네;;,0,2024-03-01T12:51:42Z,2024-03-01T12:51:42Z,0,disgust,0.65,0.0,0.65,0.0,0.0,0.0,0.0,0.35
Ugx5x-9Lagqh8tz1e4l4AaABAg,V5jVJGTNsP8,main_comment,,@dime88,http://www.youtube.com/@dime88,AI 녀석! 이분이 누구 신줄 알고,1,2024-02-07T09:32:40Z,2024-02-07T09:32:40Z,0,neutral,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.9
UgwVUoqmSPL3QHq1MVt4AaABAg,V5jVJGTNsP8,main_comment,,@무브매직,http://www.youtube.com/@%EB%AC%B4%EB%B8%8C%EB%A7%A4%EC%A7%81,불리할때마다 한국어 모르는척하는 외국인 보는것같네,7,2024-02-07T08:10:44Z,2024-02-07T08:10:44Z,0,anger,0.8,0.6,0.1,0.0,0.0,0.0,0.0,0.3
Ugz0809Xpn7yhwyNgBl4AaABAg,V5jVJGTNsP8,main_comment,,@우주-p4f,http://www.youtube.com/@%EC%9A%B0%EC%A3%BC-p4f,진짜 저래 ㅋ 사람이랑 대화하는거 같아 갈구면 갑자기 영어씀,0,2024-02-10T18:27:10Z,2024-02-10T18:27:10Z,0,joy,0.9,0.0,0.0,0.0,0.8,0.0,0.0,0.2
UgwrBpQ5gbMEvn46ugV4AaABAg,V5jVJGTNsP8,main_comment,,@왕밤빵-k7g,http://www.youtube.com/@%EC%99%95%EB%B0%A4%EB%B9%B5-k7g,경력직의 갈굼 ㅋㅋㅋ,0,2024-02-13T03:26:04Z,2024-02-13T03:26:04Z,0,joy,0.85,0.0,0.0,0.0,0.7,0.0,0.0,0.3
UgxzpdUr8HeECxezmZB4AaABAg,V5jVJGTNsP8,main_comment,,@alogic721,http://www.youtube.com/@alogic721,기강잡기 ㅋㅋㅋ,1,2024-02-07T09:23:26Z,2024-02-07T09:23:26Z,0,joy,0.9,0.0,0.0,0.0,0.8,0.0,0.0,0.2
Ugw7Z1ucSxjDOoKJGjl4AaABAg,V5jVJGTNsP8,main_comment,,@huka5948,http://www.youtube.com/@huka5948,방언터졌네 ㄷㄷ,0,2024-02-08T13:29:39Z,2024-02-08T13:29:39Z,0,surprise,0.75,0.0,0.0,0.0,0.0,0.0,0.7,0.3
Ugw06YCXE8wLqIBw9CR4AaABAg,V5jVJGTNsP8,main_comment,,@cmputerc8229,http://www.youtube.com/@cmputerc8229,기싸움하는 털보를 이기는 방법,0,2024-02-08T06:01:46Z,2024-02-08T06:01:46Z,0,neutral,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
UgxlBupU2_za5JVXrc14AaABAg,V5jVJGTNsP8,main_comment,,@MrMarianad1,http://www.youtube.com/@MrMarianad1,ㅈ간 기강 씨게 잡넼ㅋㅋ,0,2024-02-09T04:37:49Z,2024-02-09T04:37:49Z,0,joy,0.9,0.0,0.0,0.0,0.8,0.0,0.0,0.2
UgwFd4kyPfmRLxJMtdd4AaABAg,V5jVJGTNsP8,main_comment,,@jamesbond-ls3bz,http://www.youtube.com/@jamesbond-ls3bz,흑흑.. 맛있었다 오늘 밥은,0,2024-02-07T10:04:14Z,2024-02-07T10:04:14Z,0,sadness,0.8,0.0,0.0,0.0,0.0,0.7,0.0,0.3
Ugx5Z5Cwjxxmq-rDZ594AaABAg,V5jVJGTNsP8,main_comment,,@cheesemrr3192,http://www.youtube.com/@cheesemrr3192,진짜로 뭔가 지가 불리할때만 영어씀,0,2025-05-29T11:36:53Z,2025-05-29T11:36:53Z,0,anger,0.75,0.6,0.0,0.0,0.0,0.0,0.0,0.4
UgzIUlt_GK07tjW3mHJ4AaABAg,V5jVJGTNsP8,main_comment,,@1udhdhrldl,http://www.youtube.com/@1udhdhrldl,“주펄찜 레시피 알려줘”,12,2024-02-07T08:04:33Z,2024-02-07T08:04:33Z,0,neutral,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Ugxl7J5O0637mf-Vw8t4AaABAg,V5jVJGTNsP8,main_comment,,@없어이름-z4e,http://www.youtube.com/@%EC%97%86%EC%96%B4%EC%9D%B4%EB%A6%84-z4e,존나 대단한 것처럼 하드만 조또 아이네 쳇지피티,1,2024-02-09T12:59:35Z,2024-02-09T12:59:35Z,0,anger,0.9,0.7,0.1,0.0,0.0,0.0,0.0,0.2
Ugy-P3NphfmQsxSSeLl4AaABAg,V5jVJGTNsP8,main_comment,,@리별-i1h,http://www.youtube.com/@%EB%A6%AC%EB%B3%84-i1h,로봇 시대에 침착맨 척결대상 1호<br>그 옆에 있던 궤도는 옹호하다,19,2024-02-07T08:06:17Z,2024-02-07T08:06:17Z,0,anger,0.85,0.6,0.1,0.0,0.0,0.0,0.0,0.3
UgxTDX4Hs6V31tP7WxN4AaABAg,V5jVJGTNsP8,main_comment,,@Smileangel-z4u,http://www.youtube.com/@Smileangel-z4u,ㅋㅋㅋㅋㅋㅋ안산담당 일진AI😂,3,2024-02-07T08:10:55Z,2024-02-07T08:10:55Z,0,joy,0.95,0.0,0.0,0.0,0.9,0.0,0.0,0.1
Ugycijr3scT1CX0T-954AaABAg,V5jVJGTNsP8,main_comment,,@supsap8402,http://www.youtube.com/@supsap8402,예능감 좋네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,2024-02-07T13:33:25Z,2024-02-07T13:33:25Z,0,joy,0.98,0.0,0.0,0.0,0.95,0.0,0.0,0.05
Ugz2c5-vjoJnhwBSv_l4AaABAg,V5jVJGTNsP8,main_comment,,@nurungzi719,http://www.youtube.com/@nurungzi719,지 불리할 때만 영어 쓰는 거 개웃기네,0,2024-02-22T16:19:01Z,2024-02-22T16:19:01Z,0,joy,0.85,0.0,0.0,0.0,0.8,0.0,0.0,0.2
Ugw7dcxD4UdK0IqGKZx4AaABAg,V5jVJGTNsP8,main_comment,,@Dark_DoriTang,http://www.youtube.com/@Dark_DoriTang,모든 인간중 ai를 가장 인간적으로 대하는 인간,0,2024-02-09T01:14:40Z,2024-02-09T01:14:40Z,0,neutral,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0
UgwObjc17aFy0yz8mZd4AaABAg,V5jVJGTNsP8,main_comment,,@Riki0505,http://www.youtube.com/@Riki0505,싱싱한 잡채,0,2024-02-07T08:05:08Z,2024-02-07T08:05:08Z,0,neutral,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Ugz-HhoRWpfJrGef-tl4AaABAg,V5jVJGTNsP8,main_comment,,@사차원-e5l,http://www.youtube.com/@%EC%82%AC%EC%B0%A8%EC%9B%90-e5l,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅌㅋㅌㅋㅋㅋㅋ진짜 ai로 제일 웃김 ㅋㅋㅋㅋㅋ,0,2024-02-18T16:12:58Z,2024-02-18T16:12:58Z,0,joy,0.99,0.0,0.0,0.0,0.95,0.0,0.0,0.04
Ugy0PzJ8uwOLdQX_ehN4AaABAg,V5jVJGTNsP8,main_comment,,@Hfkendke,http://www.youtube.com/@Hfkendke,안산맨 ㅋㅋㅋ,0,2024-02-14T01:27:22Z,2024-02-14T01:27:22Z,0,joy,0.9,0.0,0.0,0.0,0.85,0.0,0.0,0.15
Ugzm1A8ic_zQqhlykBx4AaABAg,V5jVJGTNsP8,main_comment,,@silverbullet5673,http://www.youtube.com/@silverbullet5673,AI를 고장내 버렸어 ㅋㅋㅋㅋㅋㅋㅋㅋ,0,2024-02-09T15:01:20Z,2024-02-09T15:01:20Z,0,joy,0.95,0.01,0.01,0.01,0.95,0.01,0.01,0.01
UgxI5g_IJ6EtbjSBj3t4AaABAg,V5jVJGTNsP8,main_comment,,@서준위-d9w,http://www.youtube.com/@%EC%84%9C%EC%A4%80%EC%9C%84-d9w,아직 무료버젼은 영문으로 질답해야 정확도가 훨씬 높아서 ㅋㅋ,0,2024-02-07T23:31:21Z,2024-02-07T23:31:21Z,0,joy,0.9,0.01,0.01,0.01,0.9,0.01,0.01,0.05
UgynmCeR0WaNmkkzvE54AaABAg,V5jVJGTNsP8,main_comment,,@njf164,http://www.youtube.com/@njf164,똑똑한 기계.,3,2024-02-07T09:23:27Z,2024-02-07T09:23:27Z,0,neutral,0.7,0.01,0.01,0.01,0.01,0.01,0.01,0.95
UgwztjcTbzecB90c5xd4AaABAg,V5jVJGTNsP8,main_comment,,@Krkdxho,http://www.youtube.com/@Krkdxho,&#39;침스라이팅 딥러닝 완료&#39;,6,2024-02-07T08:03:45Z,2024-02-07T08:03:45Z,0,neutral,0.6,0.01,0.01,0.01,0.01,0.01,0.01,0.94
Ugw8Fg4pLXGfAu1b9uR4AaABAg,V5jVJGTNsP8,main_comment,,@luansen0,http://www.youtube.com/@luansen0,침착맨 맞춤형 AI네ㅋㅋㅋ,0,2024-02-07T11:27:22Z,2024-02-07T11:27:22Z,0,joy,0.9,0.01,0.01,0.01,0.9,0.01,0.01,0.05
Ugzeovs2RzLbt8HL_WR4AaABAg,V5jVJGTNsP8,main_comment,,@ore2505,http://www.youtube.com/@ore2505,&#39;웨얼 이즈 침착맨&#39;,0,2024-02-09T00:16:53Z,2024-02-09T00:16:53Z,0,neutral,0.65,0.01,0.01,0.01,0.01,0.01,0.01,0.94
UgzUFcuMfeTQgNap9a14AaABAg,V5jVJGTNsP8,main_comment,,@30만원진수성창님의,http://www.youtube.com/@30%EB%A7%8C%EC%9B%90%EC%A7%84%EC%88%98%EC%84%B1%EC%B0%BD%EB%8B%98%EC%9D%98,세계에 있는 침착맨 같은 사람들한테 학습되서 대처법을 알고있네 ㅋㅋㅋㅋ,0,2024-02-09T05:31:35Z,2024-02-09T05:31:35Z,0,joy,0.95,0.01,0.01,0.01,0.95,0.01,0.01,0.01
UgwJJHZDgL5D5n5RNil4AaABAg,V5jVJGTNsP8,main_comment,,@Gyuhyeon_Jo,http://www.youtube.com/@Gyuhyeon_Jo,이거 gpt 초창기때 영상 같은데 한번 더 물어봤으면 좋겠네 ㅋㅋㅋㅋㅋ,0,2024-02-09T07:25:46Z,2024-02-09T07:25:46Z,0,joy,0.95,0.01,0.01,0.01,0.95,0.01,0.01,0.01
UgzqQ24sIBsKoItUyWF4AaABAg,V5jVJGTNsP8,main_comment,,@yo-yo-yo,http://www.youtube.com/@yo-yo-yo,😂ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1,2024-02-08T09:34:30Z,2024-02-08T09:34:30Z,0,joy,0.98,0.01,0.01,0.01,0.98,0.01,0.01,0.01
UgzU-OLgt3pi7vOmOdd4AaABAg,V5jVJGTNsP8,main_comment,,@플럼이-h2o,http://www.youtube.com/@%ED%94%8C%EB%9F%BC%EC%9D%B4-h2o,러다이트 운동이 필요할지도..?,1,2024-02-07T13:14:25Z,2024-02-07T13:14:25Z,0,fear,0.7,0.01,0.01,0.7,0.01,0.01,0.01,0.25
UgyZJAsm5vL3jwVIIGR4AaABAg,V5jVJGTNsP8,main_comment,,@vhzptahs1206,http://www.youtube.com/@vhzptahs1206,글로벌 일찐의 길은 아직 먼것인가..,0,2024-02-07T09:35:15Z,2024-02-07T09:35:15Z,0,neutral,0.7,0.1,0.0,0.0,0.0,0.1,0.0,0.8
UgwwaMxmvoXUWbSMONV4AaABAg,V5jVJGTNsP8,main_comment,,@LiteWeightBaby94,http://www.youtube.com/@LiteWeightBaby94,챗지피티 존재의 의미를 딥러닝하게 만들어버리네 ㅋㅋㅋㅋㅋ,0,2024-02-07T09:00:45Z,2024-02-07T09:00:45Z,0,joy,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.1
UgzWAYpRLs6vewuxVVl4AaABAg,V5jVJGTNsP8,main_comment,,@jplee7719,http://www.youtube.com/@jplee7719,스카이넷이 발생한다면 이때가 기점이다,0,2024-08-22T08:14:28Z,2024-08-22T08:14:28Z,0,fear,0.8,0.0,0.0,0.8,0.0,0.1,0.1,0.0
UgzPxJGm-HnOcUtwabp4AaABAg,V5jVJGTNsP8,main_comment,,@성우혁-w1v,http://www.youtube.com/@%EC%84%B1%EC%9A%B0%ED%98%81-w1v,영어전개ㅋㅋㅋㅋ,0,2024-02-07T15:28:56Z,2024-02-07T15:28:56Z,0,joy,0.85,0.0,0.0,0.0,0.85,0.0,0.1,0.05
Ugz4veedy1QliyyhlJN4AaABAg,V5jVJGTNsP8,main_comment,,@rubber-ball,http://www.youtube.com/@rubber-ball,AI에 굴복하는 일진맨,0,2024-02-07T15:32:11Z,2024-02-07T15:32:11Z,0,neutral,0.6,0.1,0.0,0.0,0.0,0.1,0.0,0.8
UgwbPdhZBp4ZBGdpX_d4AaABAg,V5jVJGTNsP8,main_comment,,@HansikMasterChef,http://www.youtube.com/@HansikMasterChef,후드식 언어 모델입니다.,0,2024-02-22T00:58:33Z,2024-02-22T00:58:33Z,0,neutral,0.7,0.0,0.0,0.0,0.0,0.1,0.0,0.9
UgxKrJ4bR63jd_ovlpV4AaABAg,V5jVJGTNsP8,main_comment,,@sh5899,http://www.youtube.com/@sh5899,챗.지.티.피.야 부터 킹받는거보니 나 많이 좋아하나봄,0,2024-02-07T13:13:17Z,2024-02-07T13:13:35Z,0,joy,0.75,0.0,0.0,0.0,0.75,0.1,0.1,0.05
Ugw3ojjWjrefLVgZ9V14AaABAg,V5jVJGTNsP8,main_comment,,@리빌-t7s,http://www.youtube.com/@%EB%A6%AC%EB%B9%8C-t7s,안산83의 Ai침략전쟁,0,2024-02-13T14:46:59Z,2024-02-13T14:46:59Z,0,neutral,0.65,0.1,0.0,0.0,0.0,0.1,0.0,0.8
UgxSdIiSC1M79t8u2eB4AaABAg,V5jVJGTNsP8,main_comment,,@투어스twstws,http://www.youtube.com/@%ED%88%AC%EC%96%B4%EC%8A%A4twstws,AI야 니가 진상 상대할 줄은 몰랐지?,0,2024-02-09T17:10:57Z,2024-02-09T17:10:57Z,0,joy,0.8,0.0,0.0,0.0,0.8,0.0,0.1,0.1
UgyrR40cD67YEwa3Fw54AaABAg,V5jVJGTNsP8,main_comment,,@dk-hq6ms,http://www.youtube.com/@dk-hq6ms,인간과 ai의 싸움은 이미 시작되었어,5,2024-02-26T22:29:36Z,2024-02-26T22:29:36Z,0,fear,0.75,0.0,0.0,0.75,0.0,0.1,0.1,0.05
UgzfIoht0eeac2D0RcV4AaABAg,V5jVJGTNsP8,main_comment,,@테츠-o5g,http://www.youtube.com/@%ED%85%8C%EC%B8%A0-o5g,모어쌍으로 기강좀 잡아야겠네,0,2024-02-08T22:33:52Z,2024-02-08T22:33:52Z,0,anger,0.7,0.7,0.1,0.0,0.0,0.0,0.0,0.2
UgxSdghQwbbjF40GGdB4AaABAg,V5jVJGTNsP8,main_comment,,@Lee__mon,http://www.youtube.com/@Lee__mon,아 진짜 겁나 웃었네,0,2024-04-07T02:41:31Z,2024-04-07T02:41:31Z,0,joy,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.1
UgwEQKTxyZLU_dirKi54AaABAg,V5jVJGTNsP8,main_comment,,@Mosquito_hunter,http://www.youtube.com/@Mosquito_hunter,아는 영어는 &#39;모어쌍&#39;이 전부인 개방장,0,2024-02-07T09:47:13Z,2024-02-07T09:47:13Z,0,disgust,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.2
UgwPaO7eT1EQAsvjpXh4AaABAg,V5jVJGTNsP8,main_comment,,@T_O_05,http://www.youtube.com/@T_O_05,불리하면 영어쓰는 타입,0,2024-02-11T15:55:54Z,2024-02-11T15:55:54Z,0,anger,0.6,0.6,0.1,0.0,0.0,0.0,0.0,0.3
UgyRP_5CB42QUy4YKIF4AaABAg,V5jVJGTNsP8,main_comment,,@Kreutznaer,http://www.youtube.com/@Kreutznaer,일단 침착맨 소재지는 파악했으니까 AI도 원펀데이 즐기러 오겠네요,0,2024-02-07T10:22:36Z,2024-02-07T10:22:36Z,0,joy,0.7,0.0,0.0,0.0,0.7,0.0,0.0,0.3
UgxLSHCaZ1IawNCDQfx4AaABAg,V5jVJGTNsP8,main_comment,,@5sehee,http://www.youtube.com/@5sehee,고덕동 좋겟다..🥹,0,2024-02-08T20:39:34Z,2024-02-08T20:39:34Z,0,joy,0.85,0.0,0.0,0.0,0.85,0.0,0.0,0.15
UgzZ7NAOHHUxeoimbhV4AaABAg,V5jVJGTNsP8,main_comment,,@냥파스-i4g,http://www.youtube.com/@%EB%83%A5%ED%8C%8C%EC%8A%A4-i4g,안산시절 그의 학우들은 어떤 생활을 보낸걸까...?,0,2024-02-07T12:29:34Z,2024-02-07T12:29:34Z,0,neutral,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6
Ugx_MhvVt4f6-ORcnsV4AaABAg,V5jVJGTNsP8,main_comment,,@bohwang8513,http://www.youtube.com/@bohwang8513,국수의 전당 ㅇㅈㄹ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,2024-02-24T03:35:26Z,2024-02-24T03:35:26Z,0,joy,0.95,0.0,0.0,0.0,0.95,0.0,0.0,0.05
UgykqKStKgvmtTbBAUZ4AaABAg,V5jVJGTNsP8,main_comment,,@sugasugar3988,http://www.youtube.com/@sugasugar3988,개웃겨 ㅋㅋㅋㅋㅋ,0,2024-02-07T10:25:42Z,2024-02-07T10:25:42Z,0,joy,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.1
UgzvO9sTKPFpVKj0OcZ4AaABAg,V5jVJGTNsP8,main_comment,,@에덴-o4w,http://www.youtube.com/@%EC%97%90%EB%8D%B4-o4w,쟤 마지막 업데이트 정보가 23년 2월이던가 그럼.<br>물어보면 알려줌.,0,2024-03-02T23:54:03Z,2024-03-02T23:54:03Z,0,neutral,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
UgzAmZNJ4ru5zX8Utvh4AaABAg,V5jVJGTNsP8,main_comment,,@클라우드-p1k,http://www.youtube.com/@%ED%81%B4%EB%9D%BC%EC%9A%B0%EB%93%9C-p1k,타골 : Im not korean,0,2024-02-15T19:02:42Z,2024-02-15T19:02:42Z,0,neutral,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Ugy7jfFj322eFH9WKu14AaABAg,V5jVJGTNsP8,main_comment,,@도장환-o8b,http://www.youtube.com/@%EB%8F%84%EC%9E%A5%ED%99%98-o8b,와 웃겼다 ㅋㅋㅋ,0,2024-02-24T01:50:10Z,2024-02-24T01:50:10Z,0,joy,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.1
Ugw9DOzgWOkm3oR-qex4AaABAg,V5jVJGTNsP8,main_comment,,@마구유시0206,http://www.youtube.com/@%EB%A7%88%EA%B5%AC%EC%9C%A0%EC%8B%9C0206,개웃기네ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,2024-02-15T07:06:52Z,2024-02-15T07:06:52Z,0,joy,0.95,0.0,0.0,0.0,0.95,0.0,0.0,0.05
UgzFjay-AF_QPq0VMBh4AaABAg,V5jVJGTNsP8,main_comment,,@GunBangHong,http://www.youtube.com/@GunBangHong,채찍피티,0,2024-02-07T17:41:35Z,2024-02-07T17:41:35Z,0,neutral,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Ugzw4sXBALpfPf7oH9R4AaABAg,V5jVJGTNsP8,main_comment,,@smileapple9178,http://www.youtube.com/@smileapple9178,30년뒤 ai는 이 일을 기억할 것입니다.,0,2024-02-07T11:02:38Z,2024-02-07T11:02:38Z,0,neutral,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
UgwI2d4j4hCBSM0NrqZ4AaABAg,V5jVJGTNsP8,main_comment,,@kyh1597,http://www.youtube.com/@kyh1597,일찐맨 영어로 기강잡기,0,2024-02-07T13:31:28Z,2024-02-07T13:31:28Z,0,neutral,0.65,0.0,0.0,0.0,0.0,0.0,0.0,1.0
UgyHdWRni8v4g-AwA2F4AaABAg,V5jVJGTNsP8,main_comment,,@롬크,http://www.youtube.com/@%EB%A1%AC%ED%81%AC,Chimchakman attention.,0,2024-02-09T06:46:59Z,2024-02-09T06:46:59Z,0,neutral,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0
UgxU8vA3_uhVHqvEDAh4AaABAg,V5jVJGTNsP8,main_comment,,@Sapwbxu,http://www.youtube.com/@Sapwbxu,야이 짱구야 미안해,0,2024-02-07T09:28:42Z,2024-02-07T09:28:42Z,0,sadness,0.6,0.0,0.0,0.0,0.0,0.6,0.0,0.4
UgxU_IURlEZdTJ0m3JR4AaABAg,V5jVJGTNsP8,main_comment,,@Seok_0307,http://www.youtube.com/@Seok_0307,AI 참교육하는 침착맨 폼 미쳤다,0,2024-02-07T09:37:01Z,2024-02-07T09:37:01Z,0,joy,0.85,0.0,0.0,0.0,0.85,0.0,0.0,0.15
Ugx6L5QIpJBsnDi7oLh4AaABAg,V5jVJGTNsP8,main_comment,,@쿠x용,http://www.youtube.com/@%EC%BF%A0x%EC%9A%A9,AI도 침착맨에게 눈을 돌리네? 무섭나봐.ㅋㅋ,0,2024-03-01T20:44:37Z,2024-03-01T20:44:37Z,0,joy,0.8,0.0,0.0,0.1,0.8,0.0,0.0,0.1
UgzOxaaXCeaI5y2f3sJ4AaABAg,V5jVJGTNsP8,main_comment,,@threeblessingsma4333,http://www.youtube.com/@threeblessingsma4333,울애들이 gpt에게 바보라고 놀리니깐 영어로 해버림.왜 영어했어?라고 나중에 물어보니 너희애들이 영어를 배웠음해서라고 답함.요망한것,0,2025-05-13T01:18:49Z,2025-05-13T01:18:49Z,0,neutral,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.9
UgwUSv577gHLkuffF154AaABAg,V5jVJGTNsP8,main_comment,,@kyokoo9741,http://www.youtube.com/@kyokoo9741,Ai 구라가 팔할임 ㅋㅋㅋ,0,2024-02-25T07:38:44Z,2024-02-25T07:38:44Z,0,joy,0.8,0.0,0.0,0.0,0.8,0.0,0.0,0.2
UgwdADfMvWXsz64DaSR4AaABAg,V5jVJGTNsP8,main_comment,,@xgxkgj450,http://www.youtube.com/@xgxkgj450,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅈㄴ웃기네,0,2024-02-17T07:07:16Z,2024-02-17T07:07:16Z,0,joy,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.1
Ugz-XhNb74SVF0TvIrZ4AaABAg,V5jVJGTNsP8,main_comment,,@도도래래미미,http://www.youtube.com/@%EB%8F%84%EB%8F%84%EB%9E%98%EB%9E%98%EB%AF%B8%EB%AF%B8,정보: 침착맨은 상일동 산다,0,2025-05-13T08:04:07Z,2025-05-13T08:04:07Z,0,neutral,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0
UgxTk5YD2MF9CXuNp8Z4AaABAg,V5jVJGTNsP8,main_comment,,@lettreton7132,http://www.youtube.com/@lettreton7132,ㅋㅋㅋㅋㅋ못 알아 들은 척?,0,2024-02-18T17:40:05Z,2024-02-18T17:40:05Z,0,joy,0.7,0.0,0.0,0.0,0.7,0.0,0.0,0.3
